Zeit	spH	spO2	NStirrer	sTR	sCO2	sO2	FAirIn	sVR	Zeit_FG	FGlucose	Zeit_FN	Fstickstoff
1900-02-1604:17:26.074000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1604:19:26.083000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1604:21:26.093000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1604:23:26.102000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1604:25:26.112000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1604:27:26.122000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1604:29:26.131000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1604:31:26.141000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1604:33:26.150000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1604:35:26.160000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1604:37:26.170000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1604:39:26.179000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1604:41:26.189000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1604:43:26.198000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1604:45:26.208000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1604:47:26.218000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1604:49:26.227000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1604:51:26.237000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1604:53:26.246000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1604:55:26.256000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1604:57:26.266000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1604:59:26.275000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1605:01:26.285000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1605:03:26.294000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1605:05:26.304000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1605:07:26.314000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1605:09:26.323000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1605:11:26.333000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1605:13:26.342000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1605:15:26.352000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1605:17:26.362000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1605:19:26.371000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1605:21:26.381000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1605:23:26.390000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1605:25:26.400000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1605:27:26.410000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1605:29:26.419000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1605:31:26.429000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1605:33:26.438000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1605:35:26.448000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1605:37:26.458000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1605:39:26.467000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1605:41:26.477000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1605:43:26.486000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1605:45:26.496000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1605:47:26.506000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1605:49:26.515000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1605:51:26.525000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1605:53:26.534000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1605:55:26.544000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1605:57:26.554000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1605:59:26.563000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1606:01:26.573000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1606:03:26.582000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1606:05:26.592000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1606:07:26.602000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1606:09:26.611000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1606:11:26.621000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1606:13:26.630000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1606:15:26.640000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1606:17:26.650000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1606:19:26.659000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1606:21:26.669000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1606:23:26.678000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1606:25:26.688000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1606:27:26.698000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1606:29:26.707000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1606:31:26.717000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1606:33:26.726000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1606:35:26.736000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1606:37:26.746000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1606:39:26.755000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1606:41:26.765000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1606:43:26.774000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1606:45:26.784000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1606:47:26.794000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1606:49:26.803000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1606:51:26.813000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1606:53:26.822000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1606:55:26.832000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1606:57:26.842000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1606:59:26.851000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1607:01:26.861000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1607:03:26.870000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1607:05:26.880000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1607:07:26.890000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1607:09:26.899000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1607:11:26.909000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1607:13:26.918000	7.2	nan	nan	31.3	nan	nan	nan	13.1	NaT	nan	NaT	nan
1900-02-1607:15:26.928000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1607:17:26.938000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1607:19:26.947000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1607:21:26.957000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1607:23:26.966000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1607:25:26.976000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1607:27:26.986000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1607:29:26.995000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1607:31:27.005000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1607:33:27.014000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1607:35:27.024000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1607:37:27.034000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1607:39:27.043000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1607:41:27.053000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1607:43:27.062000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1607:45:27.072000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1607:47:27.082000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1607:49:27.091000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1607:51:27.101000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1607:53:27.110000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1607:55:27.120000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1607:57:27.130000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1607:59:27.139000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1608:01:27.149000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1608:03:27.158000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1608:05:27.168000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1608:07:27.178000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1608:09:27.187000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1608:11:27.197000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1608:13:27.206000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1608:15:27.216000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1608:17:27.226000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1608:19:27.235000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1608:21:27.245000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1608:23:27.254000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1608:25:27.264000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1608:27:27.274000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1608:29:27.283000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1608:31:27.293000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1608:33:27.302000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1608:35:27.312000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1608:37:27.322000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1608:39:27.331000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1608:41:27.341000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1608:43:27.350000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1608:45:27.360000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1608:47:27.370000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1608:49:27.379000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1608:51:27.389000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1608:53:27.398000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1608:55:27.408000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1608:57:27.418000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1608:59:27.427000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1609:01:27.437000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1609:03:27.446000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1609:05:27.456000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1609:07:27.466000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1609:09:27.475000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1609:11:27.485000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1609:13:27.494000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1609:15:27.504000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1609:17:27.514000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1609:19:27.523000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1609:21:27.533000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1609:23:27.542000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1609:25:27.552000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1609:27:27.562000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1609:29:27.571000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1609:31:27.581000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1609:33:27.590000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1609:35:27.600000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1609:37:27.610000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1609:39:27.619000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1609:41:27.629000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1609:43:27.638000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1609:45:27.648000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1609:47:27.658000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1609:49:27.667000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1609:51:27.677000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1609:53:27.686000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1609:55:27.696000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1609:57:27.706000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1609:59:27.715000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1610:01:27.725000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1610:03:27.734000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1610:05:27.744000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1610:07:27.754000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1610:09:27.763000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1610:11:27.773000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1610:13:27.782000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1610:15:27.792000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1610:17:27.802000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1610:19:27.811000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1610:21:27.821000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1610:23:27.830000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1610:25:27.840000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1610:27:27.850000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1610:29:27.859000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1610:31:27.869000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1610:33:27.878000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1610:35:27.888000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1610:37:27.898000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1610:39:27.907000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1610:41:27.917000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1610:43:27.926000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1610:45:27.936000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1610:47:27.946000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1610:49:27.955000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1610:51:27.965000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1610:53:27.974000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1610:55:27.984000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1610:57:27.994000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1610:59:28.003000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1611:01:28.013000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1611:03:28.022000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1611:05:28.032000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1611:07:28.042000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1611:09:28.051000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1611:11:28.061000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1611:13:28.070000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1611:15:28.080000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1611:17:28.090000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1611:19:28.099000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1611:21:28.109000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1611:23:28.118000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1611:25:28.128000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1611:27:28.138000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1611:29:28.147000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1611:31:28.157000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1611:33:28.166000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1611:35:28.176000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1611:37:28.186000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1611:39:28.195000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1611:41:28.205000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1611:43:28.214000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1611:45:28.224000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1611:47:28.234000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1611:49:28.243000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1611:51:28.253000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1611:53:28.262000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1611:55:28.272000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1611:57:28.282000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1611:59:28.291000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1612:01:28.301000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1612:03:28.310000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1612:05:28.320000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1612:07:28.330000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1612:09:28.339000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1612:11:28.349000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1612:13:28.358000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1612:15:28.368000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1612:17:28.378000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1612:19:28.387000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1612:21:28.397000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1612:23:28.406000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1612:25:28.416000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1612:27:28.426000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1612:29:28.435000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
1900-02-1612:31:28.445000	7.2	nan	nan	31.3	nan	nan	nan	13.2	NaT	nan	NaT	nan
